stimulus_presentations_id,start_time,stop_time,duration,image_name,image_index,is_change,omitted,start_frame,end_frame,image_set
2865,2456.24984,2456.50007,0.2502300000001014,im069,7,False,False,146911,146926.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2866,2457.00073,2457.25096,0.2502299999996467,im069,7,False,False,146956,146971.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2867,2457.75107,2458.00127,0.25020000000040454,im069,7,False,False,147001,147016.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2868,2458.50168,2458.75191,0.2502300000001014,im069,7,False,False,147046,147061.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2869,2459.25232,2459.50252,0.2501999999999498,im069,7,False,False,147091,147106.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2870,2460.00293,2460.25313,0.2501999999999498,im069,7,False,False,147136,147151.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2871,2460.75353,2461.00375,0.2502199999998993,im069,7,False,False,147181,147196.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2872,2461.50415,2461.75435,0.2501999999999498,im069,7,False,False,147226,147241.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2873,2462.25479,2462.50497,0.2501800000000003,im069,7,False,False,147271,147286.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2874,2463.00537,2463.25557,0.2501999999999498,im069,7,False,False,147316,147331.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2875,2463.75598,2464.00617,0.2501900000002024,im069,7,False,False,147361,147376.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2876,2464.5066,2464.75705,0.2504500000000007,im069,7,False,False,147406,147421.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2877,2465.25753,2465.50768,0.2501500000003034,im061,3,True,False,147451,147466.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2878,2466.00783,2466.25802,0.2501900000002024,im061,3,False,False,147496,147511.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2879,2466.75842,2467.00865,0.2502300000001014,im061,3,False,False,147541,147556.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2880,2467.50904,2467.75924,0.2501999999999498,im061,3,False,False,147586,147601.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2881,2468.25965,2468.50985,0.2501999999999498,im061,3,False,False,147631,147646.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2882,2468.99386,2469.24386,0.25,omitted,8,False,True,147675,,omitted
2883,2469.76089,2470.0111,0.2502100000001519,im061,3,False,False,147721,147736.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2884,2470.5115,2470.76171,0.2502100000001519,im061,3,False,False,147766,147781.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2885,2471.2621,2471.51232,0.2502199999998993,im061,3,False,False,147811,147826.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2886,2472.01274,2472.26293,0.25018999999974767,im061,3,False,False,147856,147871.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2887,2472.76366,2473.01381,0.25014999999984866,im061,3,False,False,147901,147916.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2888,2473.51428,2473.76416,0.24988000000030297,im061,3,False,False,147946,147961.0,Natural_Images_Lum_Matched_set_training_2017.07.14
2889,2474.26456,2474.51475,0.25018999999974767,im061,3,False,False,147991,148006.0,Natural_Images_Lum_Matched_set_training_2017.07.14
